"",16.000
16270.3333,-4.3072E+02
16270.5000,-4.7822E+02
16270.6667,-4.7199E+02
16270.8333,-4.4645E+02
16271.0000,-4.3546E+02
16271.1667,-4.3220E+02
16271.3333,-4.4371E+02
16271.5000,-4.3702E+02
16271.6667,-4.3811E+02
16271.8333,-4.3490E+02
16272.0000,-4.3254E+02
16272.1667,-4.3083E+02
16272.3333,-4.3047E+02
16272.5000,-4.3189E+02
16272.6667,-4.3066E+02
16272.8333,-4.2960E+02
16273.0000,-4.2846E+02
16273.1667,-4.2743E+02
16273.3333,-4.2676E+02
16273.5000,-4.2682E+02
16273.6667,-4.2668E+02
16273.8333,-4.2607E+02
16274.0000,-4.2539E+02
16274.1667,-4.2459E+02
16274.3333,-4.2480E+02
16274.5000,-4.2687E+02
16274.6667,-4.2675E+02
16274.8333,-4.2586E+02
16275.0000,-4.2477E+02
16275.1667,-4.2382E+02
16275.3333,-4.2315E+02
16275.5000,-4.3577E+02
16275.6667,-4.4624E+02
16275.8333,-4.2890E+02
16276.0000,-4.2413E+02
16276.1667,-4.2452E+02
16276.3333,-4.2915E+02
16276.5000,-4.6158E+02
16276.6667,-4.5315E+02
16276.8333,-4.3725E+02
16277.0000,-4.3077E+02
16277.1667,-4.2837E+02
16277.3333,-4.2739E+02
16277.5000,-4.2729E+02
16277.6667,-4.2676E+02
16277.8333,-4.2616E+02
16278.0000,-4.2537E+02
16278.1667,-4.2442E+02
16278.3333,-4.2380E+02
16278.5000,-4.2414E+02
16278.6667,-4.2885E+02
16278.8333,-4.2477E+02
16279.0000,-4.2392E+02
16279.1667,-4.2318E+02
16279.3333,-4.3076E+02
16279.5000,-4.5532E+02
16279.6667,-4.3424E+02
16279.8333,-4.2719E+02
16280.0000,-4.2559E+02
16280.1667,-4.2445E+02
16280.3333,-4.2399E+02
16280.5000,-4.2577E+02
16280.6667,-4.2595E+02
16280.8333,-4.2479E+02
16281.0000,-4.2397E+02
16281.1667,-4.2314E+02
16281.3333,-4.2263E+02
16281.5000,-4.2308E+02
16281.6667,-4.2297E+02
16281.8333,-4.2245E+02
16282.0000,-4.2183E+02
16282.1667,-4.2117E+02
16282.3333,-4.2115E+02
16282.5000,-4.3005E+02
16282.6667,-4.3220E+02
16282.8333,-4.2549E+02
16283.0000,-4.2293E+02
16283.1667,-4.2177E+02
16283.3333,-4.2174E+02
16283.5000,-4.4989E+02
16283.6667,-4.3809E+02
16283.8333,-4.2895E+02
16284.0000,-4.2524E+02
16284.1667,-4.2382E+02
16284.3333,-4.2339E+02
16284.5000,-4.3361E+02
16284.6667,-4.3662E+02
16284.8333,-4.2634E+02
16285.0000,-4.2473E+02
16285.1667,-4.2366E+02
16285.3333,-4.2688E+02
16285.5000,-4.2527E+02
16285.6667,-4.2543E+02
16285.8333,-4.2463E+02
16286.0000,-4.2358E+02
16286.1667,-4.2272E+02
16286.3333,-4.2582E+02
16286.5000,-4.3349E+02
16286.6667,-4.3031E+02
16286.8333,-4.2586E+02
16287.0000,-4.2420E+02
16287.1667,-4.2313E+02
16287.3333,-4.2291E+02
16287.5000,-4.2477E+02
16287.6667,-4.2641E+02
16287.8333,-4.2454E+02
16288.0000,-4.2321E+02
16288.1667,-4.2229E+02
16288.3333,-4.2337E+02
16288.5000,-4.5156E+02
16288.6667,-4.3360E+02
16288.8333,-4.2696E+02
16289.0000,-4.2496E+02
16289.1667,-4.2356E+02
16289.3333,-4.2349E+02
16289.5000,-4.2951E+02
16289.6667,-4.2593E+02
16289.8333,-4.2428E+02
16290.0000,-4.2326E+02
16290.1667,-4.2255E+02
16290.3333,-4.2515E+02
16290.5000,-4.4414E+02
16290.6667,-4.4154E+02
16290.8333,-4.3216E+02
16291.0000,-4.2742E+02
16291.1667,-4.2559E+02
16291.3333,-4.2524E+02
16291.5000,-4.4005E+02
16291.6667,-4.4335E+02
16291.8333,-4.3320E+02
16292.0000,-4.2872E+02
16292.1667,-4.2739E+02
16292.3333,-4.2721E+02
16292.5000,-4.4622E+02
16292.6667,-4.5801E+02
16292.8333,-4.3881E+02
16293.0000,-4.3137E+02
16293.1667,-4.2935E+02
16293.3333,-4.2856E+02
16293.5000,-4.2776E+02
16293.6667,-4.2701E+02
16293.8333,-4.2597E+02
16294.0000,-4.2494E+02
16294.1667,-4.2394E+02
16294.3333,-4.2444E+02
16294.5000,-4.4136E+02
16294.6667,-4.3368E+02
16294.8333,-4.2756E+02
16295.0000,-4.2571E+02
16295.1667,-4.2453E+02
16295.3333,-4.2378E+02
16295.5000,-4.2341E+02
16295.6667,-4.2383E+02
16295.8333,-4.2273E+02
16296.0000,-4.2169E+02
16296.1667,-4.2077E+02
16296.3333,-4.2128E+02
16296.5000,-4.2776E+02
16296.6667,-4.2557E+02
16296.8333,-4.2280E+02
16297.0000,-4.2137E+02
16297.1667,-4.2034E+02
16297.3333,-4.1968E+02
16297.5000,-4.1967E+02
16297.6667,-4.2167E+02
16297.8333,-4.1998E+02
16298.0000,-4.1904E+02
16298.1667,-4.1797E+02
16298.3333,-4.1715E+02
16298.5000,-4.1790E+02
16298.6667,-4.1854E+02
16298.8333,-4.1729E+02
16299.0000,-4.1618E+02
16299.1667,-4.1502E+02
16299.3333,-4.1518E+02
16299.5000,-4.3433E+02
16299.6667,-4.2853E+02
16299.8333,-4.1990E+02
16300.0000,-4.1735E+02
16300.1667,-4.1607E+02
16300.3333,-4.1813E+02
16300.5000,-4.3250E+02
16300.6667,-4.3985E+02
16300.8333,-4.2335E+02
16301.0000,-4.1947E+02
16301.1667,-4.1783E+02
16301.3333,-4.1736E+02
16301.5000,-4.1907E+02
16301.6667,-4.1934E+02
16301.8333,-4.1803E+02
16302.0000,-4.1721E+02
16302.1667,-4.1637E+02
