"",16.000
16240.1667,1.6000E+01
16240.3333,1.6000E+01
16240.5000,1.6000E+01
16240.6667,1.6000E+01
16240.8333,1.6000E+01
16241.0000,1.6000E+01
16241.1667,1.6000E+01
16241.3333,1.6000E+01
16241.5000,1.6000E+01
16241.6667,1.6000E+01
16241.8333,1.6000E+01
16242.0000,1.6000E+01
16242.1667,1.6000E+01
16242.3333,1.6000E+01
16242.5000,1.6000E+01
16242.6667,1.6000E+01
16242.8333,1.6000E+01
16243.0000,1.6000E+01
16243.1667,1.6000E+01
16243.3333,1.6000E+01
16243.5000,1.6000E+01
16243.6667,1.6000E+01
16243.8333,1.6000E+01
16244.0000,1.6000E+01
16244.1667,1.6000E+01
16244.3333,1.6000E+01
16244.5000,1.6000E+01
16244.6667,1.6000E+01
16244.8333,1.6000E+01
16245.0000,1.6000E+01
16245.1667,1.6000E+01
16245.3333,1.6000E+01
16245.5000,1.6000E+01
16245.6667,1.6000E+01
16245.8333,1.6000E+01
16246.0000,1.6000E+01
16246.1667,1.6000E+01
16246.3333,1.6000E+01
16246.5000,1.6000E+01
16246.6667,1.6000E+01
16246.8333,1.6000E+01
16247.0000,1.6000E+01
16247.1667,1.6000E+01
16247.3333,1.6000E+01
16247.5000,1.6000E+01
16247.6667,1.6000E+01
16247.8333,1.6000E+01
16248.0000,1.6000E+01
16248.1667,1.6000E+01
16248.3333,1.6000E+01
16248.5000,1.6000E+01
16248.6667,1.6000E+01
16248.8333,1.6000E+01
16249.0000,1.6000E+01
16249.1667,1.6000E+01
16249.3333,1.6000E+01
16249.5000,1.6000E+01
16249.6667,1.6000E+01
16249.8333,1.6000E+01
16250.0000,1.6000E+01
16250.1667,1.6000E+01
16250.3333,1.6000E+01
16250.5000,1.6000E+01
16250.6667,1.6000E+01
16250.8333,1.6000E+01
16251.0000,1.6000E+01
16251.1667,1.6000E+01
16251.3333,1.6000E+01
16251.5000,1.6000E+01
16251.6667,1.6000E+01
16251.8333,1.6000E+01
16252.0000,1.6000E+01
16252.1667,1.6000E+01
16252.3333,1.6000E+01
16252.5000,1.6000E+01
16252.6667,1.6000E+01
16252.8333,1.6000E+01
16253.0000,1.6000E+01
16253.1667,1.6000E+01
16253.3333,1.6000E+01
16253.5000,1.6000E+01
16253.6667,1.6000E+01
16253.8333,1.6000E+01
16254.0000,1.6000E+01
16254.1667,1.6000E+01
16254.3333,1.6000E+01
16254.5000,1.6000E+01
16254.6667,1.6000E+01
16254.8333,1.6000E+01
16255.0000,1.6000E+01
16255.1667,1.6000E+01
16255.3333,1.6000E+01
16255.5000,1.6000E+01
16255.6667,1.6000E+01
16255.8333,1.6000E+01
16256.0000,1.6000E+01
16256.1667,1.6000E+01
16256.3333,1.6000E+01
16256.5000,1.6000E+01
16256.6667,1.6000E+01
16256.8333,1.6000E+01
16257.0000,1.6000E+01
16257.1667,1.6000E+01
16257.3333,1.6000E+01
16257.5000,1.6000E+01
16257.6667,1.6000E+01
16257.8333,1.6000E+01
16258.0000,1.6000E+01
16258.1667,1.6000E+01
16258.3333,1.6000E+01
16258.5000,1.6000E+01
16258.6667,1.6000E+01
16258.8333,1.6000E+01
16259.0000,1.6000E+01
16259.1667,1.6000E+01
16259.3333,1.6000E+01
16259.5000,1.6000E+01
16259.6667,1.6000E+01
16259.8333,1.6000E+01
16260.0000,1.6000E+01
16260.1667,1.6000E+01
16260.3333,1.6000E+01
16260.5000,1.6000E+01
16260.6667,1.6000E+01
16260.8333,1.6000E+01
16261.0000,1.6000E+01
16261.1667,1.6000E+01
16261.3333,1.6000E+01
16261.5000,1.6000E+01
16261.6667,1.6000E+01
16261.8333,1.6000E+01
16262.0000,1.6000E+01
16262.1667,1.6000E+01
16262.3333,1.6000E+01
16262.5000,1.6000E+01
16262.6667,1.6000E+01
16262.8333,1.6000E+01
16263.0000,1.6000E+01
16263.1667,1.6000E+01
16263.3333,1.6000E+01
16263.5000,1.6000E+01
16263.6667,1.6000E+01
16263.8333,1.6000E+01
16264.0000,1.6000E+01
16264.1667,1.6000E+01
16264.3333,1.6000E+01
16264.5000,1.6000E+01
16264.6667,1.6000E+01
16264.8333,1.6000E+01
16265.0000,1.6000E+01
16265.1667,1.6000E+01
16265.3333,1.6000E+01
16265.5000,1.6000E+01
16265.6667,1.6000E+01
16265.8333,1.6000E+01
16266.0000,1.6000E+01
16266.1667,1.6000E+01
16266.3333,1.6000E+01
16266.5000,1.6000E+01
16266.6667,1.6000E+01
16266.8333,1.6000E+01
16267.0000,1.6000E+01
16267.1667,1.6000E+01
16267.3333,1.6000E+01
16267.5000,1.6000E+01
16267.6667,1.6000E+01
16267.8333,1.6000E+01
16268.0000,1.6000E+01
16268.1667,1.6000E+01
16268.3333,1.6000E+01
16268.5000,1.6000E+01
16268.6667,1.6000E+01
16268.8333,1.6000E+01
16269.0000,1.6000E+01
16269.1667,1.6000E+01
16269.3333,1.6000E+01
16269.5000,1.6000E+01
16269.6667,1.6000E+01
16269.8333,1.6000E+01
16270.0000,1.6000E+01
16270.1667,1.6000E+01
16270.3333,1.6000E+01
16270.5000,1.6000E+01
16270.6667,1.6000E+01
16270.8333,1.6000E+01
16271.0000,1.6000E+01
16271.1667,1.6000E+01
16271.3333,1.6000E+01
16271.5000,1.6000E+01
16271.6667,1.6000E+01
16271.8333,1.6000E+01
16272.0000,1.6000E+01
16272.1667,1.6000E+01
16272.3333,1.6000E+01
16272.5000,1.6000E+01
16272.6667,1.6000E+01
16272.8333,1.6000E+01
16273.0000,1.6000E+01
16273.1667,1.6000E+01
16273.3333,1.6000E+01
16273.5000,1.6000E+01
16273.6667,1.6000E+01
16273.8333,1.6000E+01
16274.0000,1.6000E+01
16274.1667,1.6000E+01
16274.3333,1.6000E+01
16274.5000,1.6000E+01
16274.6667,1.6000E+01
16274.8333,1.6000E+01
16275.0000,1.6000E+01
16275.1667,1.6000E+01
16275.3333,1.6000E+01
16275.5000,1.6000E+01
16275.6667,1.6000E+01
16275.8333,1.6000E+01
16276.0000,1.6000E+01
16276.1667,1.6000E+01
16276.3333,1.6000E+01
16276.5000,1.6000E+01
16276.6667,1.6000E+01
16276.8333,1.6000E+01
16277.0000,1.6000E+01
16277.1667,1.6000E+01
16277.3333,1.6000E+01
16277.5000,1.6000E+01
16277.6667,1.6000E+01
16277.8333,1.6000E+01
16278.0000,1.6000E+01
16278.1667,1.6000E+01
16278.3333,1.6000E+01
16278.5000,1.6000E+01
16278.6667,1.6000E+01
16278.8333,1.6000E+01
16279.0000,1.6000E+01
16279.1667,1.6000E+01
16279.3333,1.6000E+01
16279.5000,1.6000E+01
16279.6667,1.6000E+01
16279.8333,1.6000E+01
16280.0000,1.6000E+01
16280.1667,1.6000E+01
16280.3333,1.6000E+01
16280.5000,1.6000E+01
16280.6667,1.6000E+01
16280.8333,1.6000E+01
16281.0000,1.6000E+01
16281.1667,1.6000E+01
16281.3333,1.6000E+01
16281.5000,1.6000E+01
16281.6667,1.6000E+01
16281.8333,1.6000E+01
16282.0000,1.6000E+01
16282.1667,1.6000E+01
16282.3333,1.6000E+01
16282.5000,1.6000E+01
